addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"HÁRSFA U. 2., VÉSE, Magyarország, 8721",COOP,,VÉSE,Magyarország,,{'@spider': 'coop_dac'},,46.4119985,17.289599,41 COOP MINI VÉSE,,,8721,1003928,,https://coop.hu/uzlet/1003928,,https://coop.hu/
"HASZKOVÓ ÚT 14., VESZPRÉM, Magyarország, 8200",COOP,,VESZPRÉM,Magyarország,,{'@spider': 'coop_dac'},,47.1063675,17.9182472,280 COOP SZUPER VESZPRÉM,,,8200,1037598,,https://coop.hu/uzlet/1037598,,https://coop.hu/
"LEHEL ÚT 23., IBRÁNY, Magyarország, 4484",COOP,,IBRÁNY,Magyarország,,{'@spider': 'coop_dac'},,48.125456,21.7119381,131. SZ. ABC,,,4484,1002394,,https://coop.hu/uzlet/1002394,,https://coop.hu/
"SZABADSÁG TÉR 3/A., IHAROSBERÉNY, Magyarország, 8725",COOP,,IHAROSBERÉNY,Magyarország,,{'@spider': 'coop_dac'},,46.363189,17.111952,273 COOP ABC IHAROSBERÉNY,,,8725,1036404,,https://coop.hu/uzlet/1036404,,https://coop.hu/
"IHÁSZ PUSZTA 17., IHÁSZ, Magyarország, 8531",COOP,,IHÁSZ,Magyarország,,{'@spider': 'coop_dac'},,47.395673,17.4251409,167. SZ. VEGYESBOLT,,,8531,1004025,,https://coop.hu/uzlet/1004025,,https://coop.hu/
"RÁDAY TÉR 4., IKLAD, Magyarország, 2181",COOP,,IKLAD,Magyarország,,{'@spider': 'coop_dac'},,47.658893,19.444168,624. SZ. ABC,,,2181,1004299,,https://coop.hu/uzlet/1004299,,https://coop.hu/
"JÓZSEF ATTILA UTCA 31., INÁNCS, Magyarország, 3851",COOP,,INÁNCS,Magyarország,,{'@spider': 'coop_dac'},,48.288841,21.060419,76. SZ. MINI COOP ABC,,,3851,1002637,,https://coop.hu/uzlet/1002637,,https://coop.hu/
"RÁKÓCZI U. 1., INÁNCS, Magyarország, 3851",COOP,,INÁNCS,Magyarország,,{'@spider': 'coop_dac'},,48.283885,21.068247,75. SZ.  MINI COOP ABC,,,3851,1011840,,https://coop.hu/uzlet/1011840,,https://coop.hu/
"RÁKÓCZI U. 185., INKE, Magyarország, 8724",COOP,,INKE,Magyarország,,{'@spider': 'coop_dac'},,46.3940211,17.1962205,274 COOP ABC INKE,,,8724,1036405,,https://coop.hu/uzlet/1036405,,https://coop.hu/
"KOSSUTH TÉR 5-6., IREGSZEMCSE, Magyarország, 7095",COOP,,IREGSZEMCSE,Magyarország,,{'@spider': 'coop_dac'},,46.692561,18.184925,66.SZ. MAXI COOP EZERJÓ ABC,,,7095,1001447,,https://coop.hu/uzlet/1001447,,https://coop.hu/
"PETŐFI U. 1., ISTVÁNDI, Magyarország, 7987",COOP,,ISTVÁNDI,Magyarország,,{'@spider': 'coop_dac'},,46.022849,17.621177,338.SZ. BOLT,,,7987,1044898,,https://coop.hu/uzlet/1044898,,https://coop.hu/
"RÁKÓCZI SOR 4., IVÁN, Magyarország, 9374",COOP,,IVÁN,Magyarország,,{'@spider': 'coop_dac'},,47.445549,16.9096056,12. SZ. VEGYESBOLT,,,9374,1002913,,https://coop.hu/uzlet/1002913,,https://coop.hu/
"KOSSUTH U. 47., IVÁNC, Magyarország, 9931",COOP,,IVÁNC,Magyarország,,{'@spider': 'coop_dac'},,46.939202,16.498252,36 SZ. VEGYESBOLT,,,9931,1003289,,https://coop.hu/uzlet/1003289,,https://coop.hu/
"KOSSUTH TÉR 1., IZSÁK, Magyarország, 6070",COOP,,IZSÁK,Magyarország,,{'@spider': 'coop_dac'},,46.8012037,19.3587854,7. SZ ÖNKISZOLGÁLÓ ABC,,,6070,1001777,,https://coop.hu/uzlet/1001777,,https://coop.hu/
"IZSÓ MIKLÓS U. 121., IZSÓFALVA, Magyarország, 3741",COOP,,IZSÓFALVA,Magyarország,,{'@spider': 'coop_dac'},,48.3052303,20.654396,550. SZ. COOP ABC,,,3741,1021683,,https://coop.hu/uzlet/1021683,,https://coop.hu/
"ISKOLA U.14., KAPUVÁR, Magyarország, 9330",COOP,,KAPUVÁR,Magyarország,,{'@spider': 'coop_dac'},,47.604993,17.027002,3. SZ. ABC,,,9330,1003264,,https://coop.hu/uzlet/1003264,,https://coop.hu/
"IFJÚSÁG U. 11/2., KISKŐRÖS, Magyarország, 6200",COOP,,KISKŐRÖS,Magyarország,,{'@spider': 'coop_dac'},,46.6075239,19.279853,42 SZ  ABC,,,6200,1001814,,https://coop.hu/uzlet/1001814,,https://coop.hu/
"II. LAJOS U. 8., KÖLKED, Magyarország, 7717",COOP,,KÖLKED,Magyarország,,{'@spider': 'coop_dac'},,45.9500286,18.7096022,154 COOP MINI KÖLKED,,,7717,1008805,,https://coop.hu/uzlet/1008805,,https://coop.hu/
"ISKOLA U. 6., MÁTRABALLA, Magyarország, 3247",COOP,,MÁTRABALLA,Magyarország,,{'@spider': 'coop_dac'},,47.985525,20.022144,585. SZ. COOP MINI MÁTRABALLA,,,3247,1011711,,https://coop.hu/uzlet/1011711,,https://coop.hu/
"IFJÚSÁG U. 3., NAGYBERKI, Magyarország, 7255",COOP,,NAGYBERKI,Magyarország,,{'@spider': 'coop_dac'},,46.360095,18.0030709,71. SZ. VEGYESBOLT,,,7255,1003770,,https://coop.hu/uzlet/1003770,,https://coop.hu/
"ISTVÁN ÚT 1., NOVAJ, Magyarország, 3327",COOP,,NOVAJ,Magyarország,,{'@spider': 'coop_dac'},,47.856381,20.47959,223.SZ. COOP ABC,,,3327,1046299,,https://coop.hu/uzlet/1046299,,https://coop.hu/
"ISKOLA U.1., PÉCSELY, Magyarország, 8245",COOP,,PÉCSELY,Magyarország,,{'@spider': 'coop_dac'},,46.9545947,17.7888784,419.SZ.FORRÁS COOP MINI,,,8245,1035992,,https://coop.hu/uzlet/1035992,,https://coop.hu/
"IFJÚSÁG ÚTJA 1., SZIGETSZENTMIKLÓS, Magyarország, 2310",COOP,,SZIGETSZENTMIKLÓS,Magyarország,,{'@spider': 'coop_dac'},,47.3384771,19.041952,HORMANN COOP SUPERMARKET,,,2310,1006575,,https://coop.hu/uzlet/1006575,,https://coop.hu/
"IFJÚSÁG U. 33., SZOMBATHELY, Magyarország, 9700",COOP,,SZOMBATHELY,Magyarország,,{'@spider': 'coop_dac'},,47.2040724,16.6486497,HERMÁN ABC,,,9700,1009155,,https://coop.hu/uzlet/1009155,,https://coop.hu/
"IFJÚSÁG U. 58, TÁC, Magyarország, 8121",COOP,,TÁC,Magyarország,,{'@spider': 'coop_dac'},,47.0788391,18.4021083,COOP TÁC CSEMEGE,,,8121,1001585,,https://coop.hu/uzlet/1001585,,https://coop.hu/
"ISVÁN KIRÁLY U. 74., VÁMOSGYÖRK, Magyarország, 3291",COOP,,VÁMOSGYÖRK,Magyarország,,{'@spider': 'coop_dac'},,47.681336,19.927237,141. SZ. ABC,,,3291,1032660,,https://coop.hu/uzlet/1032660,,https://coop.hu/
"ISKOLA U. 2., VELENCE, Magyarország, 2481",COOP,,VELENCE,Magyarország,,{'@spider': 'coop_dac'},,47.2231304,18.6680774,129 COOP ABC VELENCE,,,2481,1004041,,https://coop.hu/uzlet/1004041,,https://coop.hu/
"IFJÚSÁG U.2., ZÁHONY, Magyarország, 4625",COOP,,ZÁHONY,Magyarország,,{'@spider': 'coop_dac'},,48.4019302,22.1782362,GAZDAG-COOP ABC,,,4625,1045707,,https://coop.hu/uzlet/1045707,,https://coop.hu/
"SZABADSÁG TÉR 12., JÁK, Magyarország, 9798",COOP,,JÁK,Magyarország,,{'@spider': 'coop_dac'},,47.1401516,16.5811078,235. SZ. ABC,,,9798,1003330,,https://coop.hu/uzlet/1003330,,https://coop.hu/
"PETÔFI S. U. 7., JAKABSZÁLLÁS, Magyarország, 6078",COOP,,JAKABSZÁLLÁS,Magyarország,,{'@spider': 'coop_dac'},,46.7590297,19.6078633,44. SZ. ABC,,,6078,1001908,,https://coop.hu/uzlet/1001908,,https://coop.hu/
"KOSSUTH U. 45., JÁKFA, Magyarország, 9643",COOP,,JÁKFA,Magyarország,,{'@spider': 'coop_dac'},,47.3437735,16.956282,17. SZ. VEGYESBOLT,,,9643,1011993,,https://coop.hu/uzlet/1011993,,https://coop.hu/
"KOSSUTH U. 52., JÁKÓ, Magyarország, 7525",COOP,,JÁKÓ,Magyarország,,{'@spider': 'coop_dac'},,46.334278,17.5521793,104. SZ. VEGYESBOLT,,,7525,1039927,,https://coop.hu/uzlet/1039927,,https://coop.hu/
"KOSSUTH U. 13., JÁNKMAJTIS, Magyarország, 4741",COOP,,JÁNKMAJTIS,Magyarország,,{'@spider': 'coop_dac'},,47.939286,22.650553,29.SZ.TISZA ÉLELMISZER,,,4741,1029560,,https://coop.hu/uzlet/1029560,,https://coop.hu/
"PETÔFI U. 8., JÁSZÁGÓ, Magyarország, 5124",COOP,,JÁSZÁGÓ,Magyarország,,{'@spider': 'coop_dac'},,47.5970758,19.8467579,128. SZ. COOP MINI JÁSZÁGÓ,,,5124,1000726,,https://coop.hu/uzlet/1000726,,https://coop.hu/
"KISJÁRÁSI U. 2, JÁSZAPÁTI, Magyarország, 5130",COOP,,JÁSZAPÁTI,Magyarország,,{'@spider': 'coop_dac'},,47.5174822,20.1473804,106. SZ. ABC,,,5130,1001017,,https://coop.hu/uzlet/1001017,,https://coop.hu/
"KOSSUTH LAJOS ÚT 3., JÁSZAPÁTI, Magyarország, 5130",COOP,,JÁSZAPÁTI,Magyarország,,{'@spider': 'coop_dac'},,47.5135147,20.1385261,101. SZ  ABC,,,5130,1001016,,https://coop.hu/uzlet/1001016,,https://coop.hu/
"KOSSUTH U. 1., JÁSZÁROKSZÁLLÁS, Magyarország, 5123",COOP,,JÁSZÁROKSZÁLLÁS,Magyarország,,{'@spider': 'coop_dac'},,47.644787,19.9783533,201. SZ. COOP SZUPER JÁSZÁROKSZ.,,,5123,1000734,,https://coop.hu/uzlet/1000734,,https://coop.hu/
"KOSSUTH LAJOS U. 109., JÁSZBERÉNY, Magyarország, 5100",COOP,,JÁSZBERÉNY,Magyarország,,{'@spider': 'coop_dac'},,47.4920592,19.8985989,690. SZ. ABC JÁSZBERÉNY,,,5100,1030428,,https://coop.hu/uzlet/1030428,,https://coop.hu/
"SZABADSÁG TÉR 4., JÁSZBERÉNY, Magyarország, 5100",COOP,,JÁSZBERÉNY,Magyarország,,{'@spider': 'coop_dac'},,47.500212,19.915245,18. SZ. COOP SZUPER JÁSZBERÉNY,,,5100,1000758,,https://coop.hu/uzlet/1000758,,https://coop.hu/
"SZENT ISTVÁN KRT 10., JÁSZBERÉNY, Magyarország, 5100",COOP,,JÁSZBERÉNY,Magyarország,,{'@spider': 'coop_dac'},,47.4922161,19.9205213,700. SZ. COOP SZUPER JÁSZBERÉNY,,,5100,1000875,,https://coop.hu/uzlet/1000875,,https://coop.hu/
"VÁSÁR TÉR 1-3., JÁSZBERÉNY, Magyarország, 5100",COOP,,JÁSZBERÉNY,Magyarország,,{'@spider': 'coop_dac'},,47.5014369,19.9220457,400. SZ . COOP SZUPER JÁSZBERÉNY,,,5100,1000771,,https://coop.hu/uzlet/1000771,,https://coop.hu/
"RÁKÓCZI U. 18., JÁSZBOLDOGHÁZA, Magyarország, 5144",COOP,,JÁSZBOLDOGHÁZA,Magyarország,,{'@spider': 'coop_dac'},,47.3695318,19.9961714,413. SZ. COOP ABC JÁSZBOLDOGHÁZA,,,5144,1000773,,https://coop.hu/uzlet/1000773,,https://coop.hu/
"SZABADSÁG U. 19-21., JÁSZFÉNYSZARU, Magyarország, 5126",COOP,,JÁSZFÉNYSZARU,Magyarország,,{'@spider': 'coop_dac'},,47.5698445,19.7172086,101. SZ. COOP SZUPER JÁSZFÉNYSZ.,,,5126,1000720,,https://coop.hu/uzlet/1000720,,https://coop.hu/
"KOSSUTH L. 93., JÁSZLADÁNY, Magyarország, 5055",COOP,,JÁSZLADÁNY,Magyarország,,{'@spider': 'coop_dac'},,47.3651016,20.1644884,201. SZ. ABC,,,5055,1001019,,https://coop.hu/uzlet/1001019,,https://coop.hu/
"MÁRTÍROK U. 10, JÁSZSZENTANDRÁS, Magyarország, 5136",COOP,,JÁSZSZENTANDRÁS,Magyarország,,{'@spider': 'coop_dac'},,47.5820687,20.1709846,401.SZ ABC,,,5136,1000561,,https://coop.hu/uzlet/1000561,,https://coop.hu/
"KOSSUTH U. 2-1., JÁSZSZENTLÁSZLÓ, Magyarország, 6133",COOP,,JÁSZSZENTLÁSZLÓ,Magyarország,,{'@spider': 'coop_dac'},,46.568289,19.758269,MALOM ABC,,,6133,1039779,,https://coop.hu/uzlet/1039779,,https://coop.hu/
"JÓKAI U. 1., KÁL, Magyarország, 3350",COOP,,KÁL,Magyarország,,{'@spider': 'coop_dac'},,47.734026,20.2715,20. SZ. COOP MINI,,,3350,1032675,,https://coop.hu/uzlet/1032675,,https://coop.hu/
"JÓZSEF ATTILA ÚT 2/A., KEREPES, Magyarország, 2145",COOP,,KEREPES,Magyarország,,{'@spider': 'coop_dac'},,47.5703509,19.2728083,44. SZ.COOP ABC,,,2145,1009275,,https://coop.hu/uzlet/1009275,,https://coop.hu/
"JÓZSEF A. U. 34., KISKŐRÖS, Magyarország, 6200",COOP,,KISKŐRÖS,Magyarország,,{'@spider': 'coop_dac'},,46.6147794,19.2849271,1. SZ. ABC,,,6200,1001780,,https://coop.hu/uzlet/1001780,,https://coop.hu/
"JÓZSEF ATTILA U. 4., KISPÁLI, Magyarország, 8912",COOP,,KISPÁLI,Magyarország,,{'@spider': 'coop_dac'},,46.9112639,16.82924,MINI COOP,,,8912,1026135,,https://coop.hu/uzlet/1026135,,https://coop.hu/
"JÓKAI U. 57., KŐVÁGÓÖRS, Magyarország, 8254",COOP,,KŐVÁGÓÖRS,Magyarország,,{'@spider': 'coop_dac'},,46.8494966,17.5994905,313 COOP MINI KŐVÁGÓŐRS,,,8254,1038088,,https://coop.hu/uzlet/1038088,,https://coop.hu/
"JÓZSEF ATTILA U. 2., KUNADACS, Magyarország, 6097",COOP,,KUNADACS,Magyarország,,{'@spider': 'coop_dac'},,46.956727,19.295081,6. SZ. ÖNKISZOLGÁLÓ BOLT,,,6097,1001870,,https://coop.hu/uzlet/1001870,,https://coop.hu/
"JÓKAI U. 2., MÁTRADERECSKE, Magyarország, 3246",COOP,,MÁTRADERECSKE,Magyarország,,{'@spider': 'coop_dac'},,47.9473789,20.0914595,587. SZ. COOP MINI MÁTRADERECSKE,,,3246,1011710,,https://coop.hu/uzlet/1011710,,https://coop.hu/
"JÓKAI U. 49., MOHÁCS, Magyarország, 7700",COOP,,MOHÁCS,Magyarország,,{'@spider': 'coop_dac'},,45.9856951,18.6942573,152 COOP MINI MOHÁCS,,,7700,1004443,,https://coop.hu/uzlet/1004443,,https://coop.hu/
"JAKABKÚTI ÚT 1., NAGYKANIZSA, Magyarország, 8800",COOP,,NAGYKANIZSA,Magyarország,,{'@spider': 'coop_dac'},,46.448509,16.9621181,123 COOP MINI NAGYKANIZSA,,,8800,1038131,,https://coop.hu/uzlet/1038131,,https://coop.hu/
"JÓKAI J. 37., NAGYKARÁCSONY, Magyarország, 2425",COOP,,NAGYKARÁCSONY,Magyarország,,{'@spider': 'coop_dac'},,46.869209,18.7733,92. SZ. ABC,,,2425,1032154,,https://coop.hu/uzlet/1032154,,https://coop.hu/
"JÓZSEF ATTILA U. 34., NAGYRÉDE, Magyarország, 3214",COOP,,NAGYRÉDE,Magyarország,,{'@spider': 'coop_dac'},,47.7676806,19.844833,23. SZ. COOP ABC,,,3214,1030675,,https://coop.hu/uzlet/1030675,,https://coop.hu/
"JÓZSEF A. U. 87., NEMESGULÁCS, Magyarország, 8284",COOP,,NEMESGULÁCS,Magyarország,,{'@spider': 'coop_dac'},,46.8312547,17.4829513,307 COOP MINI NEMESGULÁCS,,,8284,1038086,,https://coop.hu/uzlet/1038086,,https://coop.hu/
"JÓZSEF A. UTCA 4., NÓGRÁDSIPEK, Magyarország, 3179",COOP,,NÓGRÁDSIPEK,Magyarország,,{'@spider': 'coop_dac'},,48.0077241,19.5024797,42.SZ. MINI COOP,,,3179,1012394,,https://coop.hu/uzlet/1012394,,https://coop.hu/
"JÓZSEF ATTILA U. 12., NYÁRSAPÁT, Magyarország, 2712",COOP,,NYÁRSAPÁT,Magyarország,,{'@spider': 'coop_dac'},,47.0985549,19.7983695,22. SZ. ABC NYÁRSAPÁT,,,2712,1031364,,https://coop.hu/uzlet/1031364,,https://coop.hu/
"JÓZSEF A. U. 33., ÓZD, Magyarország, 3600",COOP,,ÓZD,Magyarország,,{'@spider': 'coop_dac'},,48.2116362,20.2958189,507. SZ. ABC,,,3600,1002310,,https://coop.hu/uzlet/1002310,,https://coop.hu/
"JURISICS MIKLÓS UTCA 17, PÉCS, Magyarország, 7624",COOP,,PÉCS,Magyarország,,{'@spider': 'coop_dac'},,46.0825716,18.2106958,5 COOP ABC PÉCS,,,7624,1003715,,https://coop.hu/uzlet/1003715,,https://coop.hu/
"JÓKAI U. 12., SAJÓÖRÖS, Magyarország, 3586",COOP,,SAJÓÖRÖS,Magyarország,,{'@spider': 'coop_dac'},,47.951606,21.017295,54.SZ. COOP MINI,,,3586,1036565,,https://coop.hu/uzlet/1036565,,https://coop.hu/
"JÓKAI ÚT 89/A., SZALASZEND, Magyarország, 3863",COOP,,SZALASZEND,Magyarország,,{'@spider': 'coop_dac'},,48.387582,21.127057,102. SZ. ABC,,,3863,1017461,,https://coop.hu/uzlet/1017461,,https://coop.hu/
"JÓKAI U. 1., SZEGED, Magyarország, 6720",COOP,,SZEGED,Magyarország,,{'@spider': 'coop_dac'},,46.2490894,20.1462136,1011. SZ.SZEGED NAGYÁRUHÁZ COOP SZUPERMARKET,,,6720,1001543,,https://coop.hu/uzlet/1001543,,https://coop.hu/
"JÓKAI U. 76., SZENTES, Magyarország, 6600",COOP,,SZENTES,Magyarország,,{'@spider': 'coop_dac'},,46.6674754,20.2640749,160. SZ. COOP ABC,,,6600,1026141,,https://coop.hu/uzlet/1026141,,https://coop.hu/
"JÓKAI MÓR U.2., SZENTPÉTERÚR, Magyarország, 8762",COOP,,SZENTPÉTERÚR,Magyarország,,{'@spider': 'coop_dac'},,46.759237,17.0385235,142.SZ. VEGYESBOLT,,,8762,1003060,,https://coop.hu/uzlet/1003060,,https://coop.hu/
"JUBILEUM TÉR PF. 92., SZOLNOK, Magyarország, 5002",COOP,,SZOLNOK,Magyarország,,{'@spider': 'coop_dac'},,47.1791905,20.1780894,SZOLNOK ABC/ 170.SZ.,,,5002,1000724,,https://coop.hu/uzlet/1000724,,https://coop.hu/
"JUBILEUMI TÉR 4/A., SZOLNOK, Magyarország, 5000",COOP,,SZOLNOK,Magyarország,,{'@spider': 'coop_dac'},,47.179241,20.1774228,692. SZ. ABC SZOLNOK,,,5000,1030434,,https://coop.hu/uzlet/1030434,,https://coop.hu/
"JÓKAI ÚT 4., TARJÁN, Magyarország, 2831",COOP,,TARJÁN,Magyarország,,{'@spider': 'coop_dac'},,47.612622,18.509204,193 COOP ABC TARJÁN,,,2831,1035544,,https://coop.hu/uzlet/1035544,,https://coop.hu/
"JÓKAI U. 1., TÖRÖKBÁLINT, Magyarország, 2045",COOP,,TÖRÖKBÁLINT,Magyarország,,{'@spider': 'coop_dac'},,47.4436196,18.9104069,TÉGLAGYÁRI ABC,,,2045,1035088,,https://coop.hu/uzlet/1035088,,https://coop.hu/
"JUTASI U. 2., VESZPRÉM, Magyarország, 8200",COOP,,VESZPRÉM,Magyarország,,{'@spider': 'coop_dac'},,47.1187464,17.9031401,376.SZ. CSARNOK ABC,,,8200,1045122,,https://coop.hu/uzlet/1045122,,https://coop.hu/
"RÁKÓCZI U. 118., KABA, Magyarország, 4183",COOP,,KABA,Magyarország,,{'@spider': 'coop_dac'},,47.3642805,21.293145,CSILLAG CSEMEGE ABC,,,4183,1011873,,https://coop.hu/uzlet/1011873,,https://coop.hu/
"SZABADSÁG TÉR 16., KABA, Magyarország, 4183",COOP,,KABA,Magyarország,,{'@spider': 'coop_dac'},,47.3563163,21.2734919,752. SZ. COOP ABC KABA,,,4183,1017966,,https://coop.hu/uzlet/1017966,,https://coop.hu/
"NAGY U. 68., KADARKÚT, Magyarország, 7530",COOP,,KADARKÚT,Magyarország,,{'@spider': 'coop_dac'},,46.2378418,17.6212708,143. SZ. VEGYESBOLT,,,7530,1017037,,https://coop.hu/uzlet/1017037,,https://coop.hu/
"KOSSUTH  L. ÚT 4., KAJÁRPÉC, Magyarország, 9123",COOP,,KAJÁRPÉC,Magyarország,,{'@spider': 'coop_dac'},,47.4909123,17.6380625,737. SZ. COOP ABC,,,9123,1020779,,https://coop.hu/uzlet/1020779,,https://coop.hu/
"KOSSUTH U. 586., KAJDACS, Magyarország, 7051",COOP,,KAJDACS,Magyarország,,{'@spider': 'coop_dac'},,46.559885,18.6220992,16. SZ.ÖNKISZOLGÁLÓ ABC,,,7051,1001675,,https://coop.hu/uzlet/1001675,,https://coop.hu/
"RÁKÓCZI U.56., KAKASD, Magyarország, 7122",COOP,,KAKASD,Magyarország,,{'@spider': 'coop_dac'},,46.346358,18.5928409,122.SZ.KAKASD COOP ABC,,,7122,1042451,,https://coop.hu/uzlet/1042451,,https://coop.hu/
"RÓZSA ÚT 23., KÁL, Magyarország, 3350",COOP,,KÁL,Magyarország,,{'@spider': 'coop_dac'},,47.7332151,20.259669,15. SZ. COOP MINI,,,3350,1032693,,https://coop.hu/uzlet/1032693,,https://coop.hu/
"KOSSUTH U. 115., KÁLLÓSEMJÉN, Magyarország, 4324",COOP,,KÁLLÓSEMJÉN,Magyarország,,{'@spider': 'coop_dac'},,47.8587327,21.9298596,18. SZ. ABC,,,4324,1002244,,https://coop.hu/uzlet/1002244,,https://coop.hu/
"KOSSUTH U. 124., KÁLMÁNCSA, Magyarország, 7538",COOP,,KÁLMÁNCSA,Magyarország,,{'@spider': 'coop_dac'},,46.066605,17.617172,346.SZ. BOLT,,,7538,1044910,,https://coop.hu/uzlet/1044910,,https://coop.hu/
"SÖRHÁZ TÉR 5., KÁLOZ, Magyarország, 8124",COOP,,KÁLOZ,Magyarország,,{'@spider': 'coop_dac'},,46.9576603,18.4891789,COOP ABC,,,8124,1035080,,https://coop.hu/uzlet/1035080,,https://coop.hu/
"KOSSUTH LAJOS U. 28., KÁM, Magyarország, 9841",COOP,,KÁM,Magyarország,,{'@spider': 'coop_dac'},,47.105494,16.875497,263. SZ. VEGYESBOLT,,,9841,1005350,,https://coop.hu/uzlet/1005350,,https://coop.hu/
"KOSSUTH U. 34., KÁNTORJÁNOSI, Magyarország, 4335",COOP,,KÁNTORJÁNOSI,Magyarország,,{'@spider': 'coop_dac'},,47.9320209,22.1494755,76. SZ. ABC ÁRUHÁZ,,,4335,1002066,,https://coop.hu/uzlet/1002066,,https://coop.hu/
"KOSSUTH TÉR 1., KÁPOLNA, Magyarország, 3355",COOP,,KÁPOLNA,Magyarország,,{'@spider': 'coop_dac'},,47.758668,20.246939,1. SZ. COOP ABC,,,3355,1032672,,https://coop.hu/uzlet/1032672,,https://coop.hu/
"7-es FŐ ÚT 43 KM 0107/2., KÁPOLNÁSNYÉK, Magyarország, 2475",COOP,,KÁPOLNÁSNYÉK,Magyarország,,{'@spider': 'coop_dac'},,47.2357677,18.6811486,ORSZÁG KFT,,,2475,1036443,,https://coop.hu/uzlet/1036443,,https://coop.hu/
"KOSSUTH U. 198., KAPOSFŐ, Magyarország, 7523",COOP,,KAPOSFŐ,Magyarország,,{'@spider': 'coop_dac'},,46.3611008,17.6643095,115. SZ. VEGYESBOLT,,,7523,1039929,,https://coop.hu/uzlet/1039929,,https://coop.hu/
"RÁKÓCZI U. 41, KAPOSMÉRŐ, Magyarország, 7521",COOP,,KAPOSMÉRŐ,Magyarország,,{'@spider': 'coop_dac'},,46.361293,17.70405,60. SZ. ABC,,,7521,1003751,,https://coop.hu/uzlet/1003751,,https://coop.hu/
"RÁKÓCZI U. 77., KAPOSMÉRŐ, Magyarország, 7521",COOP,,KAPOSMÉRŐ,Magyarország,,{'@spider': 'coop_dac'},,46.358825,17.699316,61. SZ. ABC,,,7521,1003754,,https://coop.hu/uzlet/1003754,,https://coop.hu/
"KOSSUTH U. 53., KAPOSSZERDAHELY, Magyarország, 7476",COOP,,KAPOSSZERDAHELY,Magyarország,,{'@spider': 'coop_dac'},,46.323175,17.758319,6. SZ. ABC,,,7476,1003749,,https://coop.hu/uzlet/1003749,,https://coop.hu/
"KAPOSFÜREDI U. 172., KAPOSVÁR, Magyarország, 7400",COOP,,KAPOSVÁR,Magyarország,,{'@spider': 'coop_dac'},,46.4144658,17.7782531,7. SZ. ABC,,,7400,1003768,,https://coop.hu/uzlet/1003768,,https://coop.hu/
"KAPOSFÜREDI U. 98., KAPOSVÁR, Magyarország, 7400",COOP,,KAPOSVÁR,Magyarország,,{'@spider': 'coop_dac'},,46.409008,17.779696,21. SZ. ABC,,,7400,1003735,,https://coop.hu/uzlet/1003735,,https://coop.hu/
"TALLIÁN GYULA  U. 19-21., KAPOSVÁR, Magyarország, 7400",COOP,,KAPOSVÁR,Magyarország,,{'@spider': 'coop_dac'},,46.3591178,17.797324,4. SZ.COOP ABC,,,7400,1029115,,https://coop.hu/uzlet/1029115,,https://coop.hu/
"TÁNCSICS M. U. 13., KAPOSVÁR, Magyarország, 7400",COOP,,KAPOSVÁR,Magyarország,,{'@spider': 'coop_dac'},,46.3591233,17.7944897,13. SZ. ABC,,,7400,1003646,,https://coop.hu/uzlet/1003646,,https://coop.hu/
"RÁKÓCZI U.1., KÁPTALANFA, Magyarország, 8471",COOP,,KÁPTALANFA,Magyarország,,{'@spider': 'coop_dac'},,47.0640992,17.3421909,28.SZ.VEGYESBOLT,,,8471,1046466,,https://coop.hu/uzlet/1046466,,https://coop.hu/
"SZENT KATALIN U. 1., KAPUVÁR, Magyarország, 9330",COOP,,KAPUVÁR,Magyarország,,{'@spider': 'coop_dac'},,47.585083,17.0358469,4. SZ. ABC,,,9330,1003266,,https://coop.hu/uzlet/1003266,,https://coop.hu/
"RÁKÓCZI U.79., KARANCSLAPUJTŐ, Magyarország, 3182",COOP,,KARANCSLAPUJTŐ,Magyarország,,{'@spider': 'coop_dac'},,48.1538416,19.732682,203.SZ.COOP ABC,,,3182,1040966,,https://coop.hu/uzlet/1040966,,https://coop.hu/
"RÁKÓCZI ÚT 166., KARANCSLAPUJTŐ, Magyarország, 3182",COOP,,KARANCSLAPUJTŐ,Magyarország,,{'@spider': 'coop_dac'},,48.1472096,19.745577,21. SZ. COOP ÉLELMISZER,,,3182,1002153,,https://coop.hu/uzlet/1002153,,https://coop.hu/
"KOSSUTH ÚT 79., KARANCSSÁG, Magyarország, 3163",COOP,,KARANCSSÁG,Magyarország,,{'@spider': 'coop_dac'},,48.115591,19.6592561,20. SZ. VEGYESBOLT,,,3163,1002099,,https://coop.hu/uzlet/1002099,,https://coop.hu/
"KUN BÉLA UTCA 33., KARCSA, Magyarország, 3963",COOP,,KARCSA,Magyarország,,{'@spider': 'coop_dac'},,48.3121128,21.7924802,156. SZ. ABC,,,3963,1002424,,https://coop.hu/uzlet/1002424,,https://coop.hu/
"PETŐFI U. 1., KARDOSKÚT, Magyarország, 5945",COOP,,KARDOSKÚT,Magyarország,,{'@spider': 'coop_dac'},,46.496775,20.698811,KARDOSKÚTI IMCO ABC,,,5945,1008880,,https://coop.hu/uzlet/1008880,,https://coop.hu/
